id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
36308,"TVS Victor 110","Bangalore ",125000,Silver,Petrol,19000,2004,FirstOwner,,
36309,"TVS Apache RTR 160","Bangalore ",33000,Grey,Petrol,47999,2012,SecondOwner,,
36310,"TVS Apache RTR 180","Bangalore ",18000,White,Petrol,64000,2013,FirstOwner,,
36311,"TVS Victor 2015","Bangalore ",40000,Blue,Petrol,25000,2005,SecondOwner,,
36312,"Yamaha FZ S","Bangalore ",11500,BattleGreen,Petrol,69500,2014,SecondOwner,,
36313,"Yamaha Fazer Fi Version 2.0","Bangalore ",7000,Black,Petrol,160000,2012,FirstOwner,,
36314,"Yamaha RX 135 STD","Bangalore ",43000,Black,Petrol,42000,1999,ThirdOwner,,
36315,"Yamaha RX 135 STD","Bangalore ",5000,GREEN,Petrol,39999,1999,FirstOwner,,
36316,"Yamaha FZ16","Bangalore ",5400,Red,Petrol,69500,2014,FirstOwner,,
36317,"Yamaha Gladiator Ss","Bangalore ",40000,Silver,Petrol,22000,2008,FirstOwner,,
36318,"Yamaha RXZ STD","Bangalore ",60000,BLACK,Petrol,31000,1996,SecondOwner,,
36319,"Hero Honda Karizma R","Indore ",7000,White,Petrol,55000,2012,FirstOwner,,
36320,"Hero Honda Passion Plus","Indore ",80000,Black,Petrol,14000,2001,FirstOwner,,
36321,"Bajaj Discover 125 M Drum","Khandwa ",22000,MetallicGray,Petrol,29000,2011,SecondOwner,,
36322,"Hero Honda Karizma Zmr Pgm Fi","Indore ",40000,White,Petrol,59500,2010,FirstOwner,,
36323,"Hero Honda Cd Deluxe","Indore ",30000,RedAndBlack,Petrol,26000,2010,FirstOwner,,
36324,"Hero Honda Passion Plus","Indore ",30000,Cherry,Petrol,23500,2007,SecondOwner,,
36325,"Honda CBR 250R Standard","Indore ",10000,RED,Petrol,110000,2011,FirstOwner,,
36326,"Yamaha YZF R15 Version 2.0","Indore ",900,BlackAndGreen,Petrol,110000,2015,FirstOwner,,
36327,"Bajaj Pulsar 150cc Dtsi","Virar ",12000,Black,Petrol,49999,2014,FirstOwner,,
36328,"Bajaj Pulsar 150cc Dtsi","Mumbai ",45000,Blue,Petrol,12000,2003,FirstOwner,,
36329,"Bajaj Pulsar 135","Mumbai ",15000,Black,Petrol,37000,2011,FirstOwner,,
36330,"Bajaj Pulsar 200 NS","Mumbai ",17350,Yellow,Petrol,47500,2012,FirstOwner,,
36331,"Bajaj Pulsar 200 NS","Mumbai ",40000,Black,Petrol,29999,2008,FirstOwner,,
36332,"Bajaj Pulsar 150cc Dtsi","Mumbai ",30000,Black,Petrol,30000,2009,FirstOwner,,
36333,"Bajaj Pulsar 220F Dtsi","Mumbai ",22000,BLACK,Petrol,39000,2011,SecondOwner,,
36334,"Hero Honda Karizma Zmr Pgm Fi","Mumbai ",6500,Red,Petrol,88000,2014,FirstOwner,,
36335,"Hero Honda Passion Plus","Mumbai ",29000,BlackAndRed,Petrol,26000,2010,SecondOwner,,
36336,"Hero Honda CBZ Disc","Mumbai ",100000,Blue,Petrol,14999,2000,SecondOwner,,
36337,"Honda Shine CBS","Mumbai ",23500,Black,Petrol,39000,2012,FirstOwner,,
36338,"Hero Honda Splendor Plus","Mumbai ",20000,Blue,Petrol,13500,2001,SecondOwner,,
36339,"Hero Honda Cbz Xtreme Self Start","Mumbai ",4000,BlackAndWhite,Petrol,56500,2013,FirstOwner,,
36340,"Hero Honda Karizma R","Mumbai ",78000,Red,Petrol,24999,2005,FirstOwner,,
36341,"Honda CB Unicorn 160 Standard","Mumbai ",30000,Red,Petrol,39000,2011,FirstOwner,,
36342,"Honda Unicorn Alloy","Mumbai ",19000,BLACK,Petrol,60000,2013,FirstOwner,,
36343,"Honda Unicorn Alloy","Mumbai ",50000,Black,Petrol,27000,2007,SecondOwner,,
36344,"Honda CB Twister Self Drum Alloy","Mumbai ",28000,Red,Petrol,29999,2010,FirstOwner,,
36345,"Bajaj Pulsar 180cc Dtsi","Delhi ",20000,Black,Petrol,34999,2011,FirstOwner,,
36346,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",80000,Red,Petrol,26000,2005,FirstOwner,,
36347,"Yamaha RX 100 STD","Hyderabad ",1000,Blue,Petrol,59000,1989,SecondOwner,,
36348,"Hero Honda CBZ Disc","Surat ",30000,Silver,Petrol,18000,2003,FirstOwner,,
36349,"Honda Shine Self Drum Alloy","Surat ",15000,BlackAndRed,Petrol,44999,2013,FirstOwner,,
36350,"Kawasaki Er 6n 650","Gurgaon ",7500,Black,Petrol,350000,2015,FirstOwner,,
36351,"Bajaj Pulsar 150cc Dtsi","Bangalore ",60000,Black,Petrol,21500,2006,FirstOwner,,
36352,"Bajaj Discover 125 STD","Bangalore ",22000,BLACKAndBLUE,Petrol,32500,2011,SecondOwner,,
36353,"Honda CBR 250R Standard","Bangalore ",3300,Red,Petrol,150000,2014,FirstOwner,,
36354,"Bajaj Discover 125 STD","Jaipur ",25000,Blue&Black,Petrol,22000,2012,FirstOwner,,
36355,"Yamaha FZ16","Lucknow ",24000,Black,Petrol,32999,2008,SecondOwner,,
36356,"Suzuki Gixxer SF Standard","Hyderabad ",4000,ZBlack,Petrol,75000,2015,FirstOwner,,
36357,"Suzuki Access 125cc","Bangalore ",15000,Black,Petrol,37000,2013,FirstOwner,,
36358,"Bajaj Pulsar 150cc Dtsi","Pune ",35700,Black,Petrol,18999,2004,ThirdOwner,,
36359,"Royal Enfield Thunderbird 350","Anantapur ",6500,Black,Petrol,120000,2014,FirstOwner,,
36360,"TVS Star City Alloy","Hyderabad ",14700,Blue,Petrol,40000,2012,FirstOwner,,
36361,"TVS Apache RTR 160","Hyderabad ",39000,Yellow,Petrol,51000,2012,FirstOwner,,
36362,"Yamaha FZ S",K.,30000,Black7Marron,Petrol,51999,2013,FirstOwner,,
36363,"Yamaha Fazer Sport",K.,27000,BlackRed,Petrol,64999,2013,FirstOwner,,
36364,"Yamaha RX 100 STD","Hyderabad ",1500,Black,Petrol,30000,1998,SecondOwner,,
36365,"Yamaha FZS FI Version 2.0","Hyderabad ",10500,Blue,Petrol,77999,2014,FirstOwner,,
36366,"Yamaha FZS FI Version 2.0","Hyderabad ",12800,Orange,Petrol,74000,2014,FirstOwner,,
36367,"Yamaha FZ S","Hyderabad ",10000,MilrtyGreen,Petrol,74999,2014,FirstOwner,,
36368,"Yamaha RX 100 STD",K.,45000,Red,Petrol,49000,1990,SecondOwner,,
36369,"Yamaha FZ S","Hyderabad ",22000,Red,Petrol,57000,2013,FirstOwner,,
36370,"Bajaj Discover 100","Lucknow ",58000,Purple,Petrol,20000,2006,FirstOwner,,
36371,"Hero Honda Splendor Plus","Ghaziabad ",50000,Blue,Petrol,19999,2003,SecondOwner,,
36372,"Yamaha Sz R","Ghaziabad ",15500,ShiningBlue,Petrol,32999,2011,SecondOwner,,
36373,"Bajaj Pulsar 150cc Dtsi","Lucknow ",33000,Blue,Petrol,49999,2010,FirstOwner,,
36374,"TVS Apache 2007-2011 150","Ghaziabad ",85000,Black,Petrol,16000,2006,FirstOwner,,
36375,"Bajaj Xcd Exceed 125cc Dtssi","Lucknow ",51000,Red,Petrol,21000,2008,FirstOwner,,
36376,"Bajaj Pulsar 180cc Dtsi","Lucknow ",27600,Black,Petrol,43000,2012,FirstOwner,,
36377,"Hero Honda Passion Pro","Lucknow ",35000,BlackAndBlue,Petrol,30000,2009,FirstOwner,,
36378,"Hero Honda Hunk","Lucknow ",30000,Black,Petrol,38000,2011,FirstOwner,,
36379,"Honda CBF Stunner Pgm Fi","Lucknow ",40000,Black,Petrol,25999,2009,SecondOwner,,
36380,"Royal Enfield Classic 350","Lucknow ",10000,Black,Petrol,69999,1994,SecondOwner,,
36381,"TVS Apache RTR 160","Lucknow ",11000,Red,Petrol,55000,2014,FirstOwner,,
36382,"Bajaj Discover 125 STD","Howrah ",23000,Black,Petrol,29999,2009,FirstOwner,,
36384,"Honda Shine Self Disc Alloy","Kolkata ",25000,BlackAndRed,Petrol,45000,2013,FirstOwner,,
36385,"Honda CBR 150R Standard","Kolkata ",18000,RedAndWhite,Petrol,78000,2013,SecondOwner,,
36386,"Honda Unicorn Alloy","Howrah ",4800,Red,Petrol,63500,2014,FirstOwner,,
36387,"Royal Enfield Classic 350","Kolkata ",15000,Red,Petrol,99000,2011,SecondOwner,,
36388,"Bajaj Discover 100","Mira ",25000,Red,Petrol,15000,2014,FirstOwner,,
36391,"Yamaha FZS FI Version 2.0","Kolkata ",1800,BlackBlue,Petrol,84000,2015,FirstOwner,,
36392,"Bajaj Discover 100","Sagar ",64700,Red,Petrol,22000,2011,FirstOwner,,
36393,"Bajaj Pulsar 180cc Dtsi","Patna ",28000,BlackANDOrange,Petrol,24999,2011,FirstOwner,,
36394,"Bajaj Discover 150 F Standard","Patna ",8000,RedAndBlack,Petrol,49500,2014,FirstOwner,,
36395,"Honda CBR 150R Standard",K.,30000,Maroon,Petrol,89999,2011,FirstOwner,,
36396,"Royal Enfield Thunderbird 350",K.,16400,Black,Petrol,95000,2012,FirstOwner,,
36397,"Royal Enfield Classic 350",K.,15000,ClassicBlack,Petrol,120000,2014,FirstOwner,,
36398,"Suzuki Slingshot 125",K.,20000,Red,Petrol,44500,2011,FirstOwner,,
36399,"Honda CB Twister Self Disc Alloy",K.,29000,Red,Petrol,32999,2011,FirstOwner,,
36400,"Honda Stunner CBF Self Disc Alloy","Hyderabad ",10960,CreamAndBlack,Petrol,37999,2012,SecondOwner,,
36401,"Royal Enfield Bullet 350","Hyderabad ",20000,RedAndBlack,Petrol,75000,2005,SecondOwner,,
36402,"Yamaha YZF R15","Kolkata ",24000,Orange,Petrol,47999,2009,SecondOwner,,
36403,"Honda Stunner CBF Self Disc Alloy","Lucknow ",2000,Black,Petrol,24000,2009,FirstOwner,,
36404,"TVS Victor 2015","Hyderabad ",40000,Blue,Petrol,14500,2003,FirstOwner,,
36405,"Honda CB Twister Self Drum Alloy","Hyderabad ",36000,Black,Petrol,29999,2011,SecondOwner,,
36406,"Honda CB Dazzler Sports","Hyderabad ",21500,Black,Petrol,44000,2011,FirstOwner,,
36407,"Honda Unicorn Alloy","Hyderabad ",18000,Maroon,Petrol,60000,2014,FirstOwner,,
36408,"Hero Honda Karizma R","Hyderabad ",45000,Red,Petrol,29999,2009,SecondOwner,,
36409,"Bajaj Pulsar 180cc Dtsi",K.,12950,Black,Petrol,52000,2013,FirstOwner,,
36410,"Hero Honda Passion Pro","Hyderabad ",24000,BlackAndRed,Petrol,22000,2001,SecondOwner,,
36411,"Suzuki Gixxer SF Standard","Coimbatore ",6400,BlackWithGreen,Petrol,72999,2015,FirstOwner,,
36412,"Hero Honda Passion Pro","Hyderabad ",20000,BlackAndBlue,Petrol,40999,2012,FirstOwner,,
36413,"Hero Honda Karizma Zmr Pgm Fi","Mumbai ",9000,Black,Petrol,45000,2012,FirstOwner,,
36414,"Yamaha FZS FI Version 2.0","Vellore ",35000,Green,Petrol,53500,2013,FirstOwner,,
36415,"Yamaha YZF R15 Version 2.0",K.,11000,BlueAndWhite,Petrol,95000,2014,FirstOwner,,
36416,"Bajaj Pulsar 180cc Dtsi","Kanchipuram ",33000,Black,Petrol,18999,2009,ThirdOwner,,
36417,"Honda CBR 150R Deluxe","Pali ",20000,BlackAndGreen,Petrol,65000,2012,SecondOwner,,
36418,"Hero Honda Passion Pro","Jaipur ",15000,BLACK,Petrol,39000,2014,FirstOwner,,
36419,"Honda CB Twister Self Drum Alloy","Jaipur ",49000,Red,Petrol,16999,2010,FirstOwner,,
36420,"Royal Enfield Thunderbird 500","Pune ",1200,Black,Petrol,160000,2014,FirstOwner,,
36421,"Honda CBR 150R Standard","Bidar ",24400,Red,Petrol,90999,2012,FirstOwner,,
36422,"Hero Honda Cbz Xtreme Self Start","Pune ",80000,Black,Petrol,30000,2007,FirstOwner,,
36423,"Yamaha RX 100 STD","Mumbai ",90000,Black,Petrol,17000,1995,SecondOwner,,
36424,"Bajaj Discover 125 STD","Pune ",60000,Black,Petrol,43000,2003,FirstOwner,,
36425,"Yamaha YZF R15 Version 2.0","Raigad ",19000,WhiteAndBlue,Petrol,77999,2013,FirstOwner,,
36426,"Honda CB Dazzler Sports","Mumbai ",8000,Black,Petrol,33999,2010,FirstOwner,,
36427,"Honda Unicorn Alloy","Mumbai ",9000,Black,Petrol,60000,2014,FirstOwner,,
36428,"Honda Unicorn Alloy","Thane ",40000,Black,Petrol,22999,2007,SecondOwner,,
36429,"Bajaj Discover 100","Thane ",9900,BlackAndPink,Petrol,34000,2013,FirstOwner,,
36430,"Yamaha RX 100 STD","Bangalore ",40000,Red,Petrol,25000,1986,ThirdOwner,,
36431,"Bajaj Discover 125 STD","Indore ",42000,Black,Petrol,18000,2004,FirstOwner,,
36432,"Honda Shine Self Disc Alloy","Khandwa ",22000,Black,Petrol,37999,2010,SecondOwner,,
36433,"Hero Honda Cd Deluxe","Indore ",60000,Red,Petrol,19000,2005,ThirdOwner,,
36434,"Suzuki Zeus 125DU","Bangalore ",24000,Grey,Petrol,22000,2007,FirstOwner,,
36435,"Suzuki Fiero STD","Bangalore ",60000,Black,Petrol,26999,2000,SecondOwner,,
36436,"Bajaj Discover 150 S Disc","Bangalore ",9800,Black&Green,Petrol,42000,2011,FirstOwner,,
36437,"Bajaj Pulsar 220F Dtsi","Bangalore ",30000,Black,Petrol,38000,2008,FirstOwner,,
36438,"Hero Honda Splendor Plus","Gurgaon ",38000,BlackAndGrey,Petrol,24999,2011,FirstOwner,,
36439,"Bajaj Pulsar 220F Dtsi","Delhi ",50000,BLACK,Petrol,41500,2011,FirstOwner,,
36440,"Bajaj Pulsar 180cc Dtsi","Delhi ",48000,Red,Petrol,29999,2010,SecondOwner,,
36441,"Bajaj Pulsar 150cc Dtsi","Noida ",30000,Red,Petrol,35000,2011,FirstOwner,,
36442,"Bajaj Pulsar 135","Delhi ",17000,Red,Petrol,27999,2010,SecondOwner,,
36443,"Bajaj Pulsar 150cc Dtsi","Chandigarh ",11000,Black,Petrol,59999,2013,FirstOwner,,
36444,"Honda Shine Self Drum Alloy","Howrah ",15000,Black,Petrol,21000,2009,FirstOwner,,
36446,"Honda CB Twister Self Disc Alloy","Auraiya ",20000,RedNGrey,Petrol,28000,2012,FirstOwner,,
36447,"Bajaj Pulsar 150cc Dtsi","Howrah ",29000,Blue,Petrol,21000,2005,SecondOwner,,
36448,"Honda Shine Self Disc Alloy","Patna ",27000,Black,Petrol,32100,2011,FirstOwner,,
36449,"Bajaj Xcd Exceed 125cc Dtssi","Kolkata ",44000,BLACK,Petrol,24500,2009,FirstOwner,,
36450,"Hero Motocorp Splendor Pro Self Spoke","Ghazipur ",13000,Grey,Petrol,44999,2014,FirstOwner,,
36451,"Yamaha YZF R15","Hyderabad ",44000,Black,Petrol,65000,2009,FirstOwner,,
36452,"Hero Honda Splendor Pro","Lucknow ",82000,BlackANDOrange,Petrol,21000,2002,FirstOwner,,
36453,"Yamaha FZ16","Hyderabad ",25000,Black,Petrol,38000,2010,FirstOwner,,
36454,"Yamaha FZS FI Version 2.0","Hyderabad ",18000,MilitaryGreen,Petrol,69999,2014,FirstOwner,,
36455,"Yamaha FZ S","Hyderabad ",34000,BlackAndOrange,Petrol,47500,2012,FirstOwner,,
36456,"Hero Honda Cbz Xtreme Self Start",K.,28000,BlackAndRed,Petrol,26000,2009,SecondOwner,,
36457,"Hero Motocorp Ignitor 125 Drum","Delhi ",34500,WHITE,Petrol,42000,2013,FirstOwner,,
36458,"Honda Stunner CBF Self Disc Alloy","Hyderabad ",42000,Black,Petrol,33000,2010,SecondOwner,,
36459,"Hero Honda Cbz Xtreme Self Start","Hyderabad ",53000,Red,Petrol,46999,2012,FirstOwner,,
36460,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",50000,Blue,Petrol,12000,2002,SecondOwner,,
36461,"Bajaj Discover 125 M Drum",K.,20000,Purple,Petrol,37999,2012,FirstOwner,,
36462,"TVS Apache RTR 160","Chennai ",10000,Black,Petrol,43000,2012,FirstOwner,,
36463,"Bajaj Pulsar 150cc Dtsi","Kanchipuram ",12000,Black,Petrol,57999,2012,FirstOwner,,
36464,"Hero Honda Passion Pro","Jaipur ",10000,Red,Petrol,45000,2014,FirstOwner,,
36465,"Bajaj Caliber 115","Jaipur ",92000,Red,Petrol,11500,1997,SecondOwner,,
36466,"KTM Duke 390","Pune ",4715,Black&Orange,Petrol,160000,2013,SecondOwner,,
36467,"Bajaj Pulsar 220F Dtsi","Pune ",9500,RedNBlack,Petrol,79999,2014,FirstOwner,,
36468,"Royal Enfield Thunderbird 500","Mumbai ",7000,MakBlack,Petrol,140000,2014,FirstOwner,,
36469,"Yamaha FZ S","Mumbai ",35000,BlackAndGolden,Petrol,39499,2010,FirstOwner,,
36470,"Yamaha RX 135 STD","Solapur ",5000,Red,Petrol,27500,1989,SecondOwner,,
36471,"TVS Star City Plus Electric Start Mag","Indore ",6200,Blue,Petrol,44000,2014,FirstOwner,,
36472,"Bajaj Pulsar 150cc Dtsi","Mumbai ",40000,Black,Petrol,24999,2007,FirstOwner,,
36473,"Bajaj Pulsar 150cc Dtsi","Thane ",25000,Black,Petrol,15000,2004,SecondOwner,,
36474,"Honda Unicorn Alloy","Bangalore ",10150,Silver,Petrol,70000,2014,FirstOwner,,
36475,"Bajaj Pulsar 150cc Dtsi","Bangalore ",70000,Black,Petrol,24000,2005,FirstOwner,,
36476,"Hero Honda Splendor Plus","Bangalore ",56000,Ornage&Black,Petrol,23999,2003,SecondOwner,,
36477,"Hero Honda Passion Pro","Ramanagara ",19500,BlackAndBlue,Petrol,44999,2012,FirstOwner,,
36478,"Bajaj Avenger 220","Bangalore ",9000,Blue,Petrol,81000,2014,FirstOwner,,
36479,"Royal Enfield Bullet 350","Delhi ",60000,Blue,Petrol,64000,2000,FourthOwner,,
36480,"Hero Honda Passion Pro","Delhi ",10200,Blue&Black,Petrol,32000,2013,FirstOwner,,
36481,"Royal Enfield Bullet 350 Twinspark","Delhi ",18000,Silver,Petrol,80000,2012,SecondOwner,,
36482,"Royal Enfield Classic 350","Ropar ",12080,Silver,Petrol,100000,2012,SecondOwner,,
36483,"Honda Unicorn Alloy",K.,38000,Golden,Petrol,44000,2010,FirstOwner,,
36484,"Honda Stunner CBF Self Disc Alloy",K.,30000,Red,Petrol,25000,2008,SecondOwner,,
36485,"Hero Honda Cd Deluxe","Hyderabad ",55200,Blue,Petrol,22000,2006,FirstOwner,,
36486,"Honda Unicorn Alloy","Hyderabad ",35000,Sliver,Petrol,19999,2006,FirstOwner,,
36487,"Hero Honda Splendor Plus","Hyderabad ",21700,BlackandBlue,Petrol,44000,2014,FirstOwner,,
36488,"Hero Honda Hunk","Mahabubabad ",25000,Silver,Petrol,44999,2007,FirstOwner,,
36489,"Hero Honda Karizma R","Hyderabad ",4500,Black,Petrol,70000,2014,SecondOwner,,
36490,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",40000,Black,Petrol,20000,2007,FirstOwner,,
36491,"Bajaj Pulsar 220F Dtsi","Hyderabad ",50300,Black,Petrol,44999,2009,FirstOwner,,
36492,"Bajaj CT 100 Alloy",K.,40000,Black,Petrol,19999,2006,SecondOwner,,
36493,"Bajaj Pulsar 180cc Dtsi","Hyderabad ",60000,Blue,Petrol,18000,2006,SecondOwner,,
36494,"Bajaj Pulsar 200 NS","Hyderabad ",22000,BlackAndRed,Petrol,65000,2014,FirstOwner,,
36495,"Bajaj Avenger 220","Hyderabad ",26000,Blue,Petrol,68000,2013,SecondOwner,,
36496,"Bajaj CT 100 Spoke","Hyderabad ",35000,BattleGreen,Petrol,16000,2005,FirstOwner,,
36497,"Bajaj Pulsar 220F Dtsi","Hyderabad ",12000,Red,Petrol,32000,2008,FirstOwner,,
36498,"Bajaj Pulsar 150cc Dtsi","Mumbai ",22000,RedAndBlack,Petrol,49000,2012,SecondOwner,,
36499,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",44730,Black,Petrol,26000,2007,SecondOwner,,
36500,"Bajaj Pulsar 150cc Dtsi","Nizamabad ",40000,Black,Petrol,18000,2006,SecondOwner,,
36501,"Hero Honda Passion Plus","Coimbatore ",50000,BlackAndBlue,Petrol,20000,2006,FirstOwner,,
36502,"Royal Enfield Classic 350","Coimbatore ",400,White,Petrol,140000,1985,SecondOwner,,
36503,"Yamaha Fazer Sport","Chennai ",20000,White,Petrol,49999,2012,FirstOwner,,
36504,"Yamaha RX 135 STD","Chennai ",60000,Black,Petrol,62000,2000,FirstOwner,,
36505,"TVS Apache RTR 180","Chennai ",37000,Black,Petrol,28000,2011,FirstOwner,,
36506,"TVS Apache RTR 160","Chennai ",61800,Black,Petrol,22000,2009,FirstOwner,,
36507,"Yamaha Fazer Fi Version 2.0","Tiruvallur ",1660,RedNBlack,Petrol,92000,2015,FirstOwner,,
36508,"TVS Phoenix Disc","Kanchipuram ",11000,Gray,Petrol,33000,2013,FirstOwner,,
36509,"Yamaha FZ S","Chennai ",18000,Blue,Petrol,49000,2012,FirstOwner,,
36510,"Honda CBR 150R","Hyderabad ",16800,BlackAndWhite,Petrol,100000,2013,FirstOwner,,
36511,"TVS Apache RTR 160","Kanchipuram ",22300,YellowAndBlack,Petrol,43999,2011,FirstOwner,,
36512,"TVS Star City Spoke","Chennai ",15000,BlackAndSilver,Petrol,19000,2012,FirstOwner,,
36513,"Bajaj Discover 100","Barddhman ",12,Ffd,Petrol,20000,2013,FirstOwner,,
36514,"Bajaj Pulsar 150cc Dtsi","Kolkata ",1785,RedAndBlack,Petrol,45000,2012,FirstOwner,,
36515,"Honda Activa 3G DLX","Delhi ",22000,Red,Petrol,29000,2014,FirstOwner,,
36516,"Yamaha FZ S","Hyderabad ",5200,MilitaryEdition,Petrol,7200,2014,FirstOwner,,
36517,"Yamaha Fazer Fi Version 2.0","Gautam ",19000,BlackAndRed,Petrol,64000,2012,FirstOwner,,
36518,"TVS Victor 110","Lucknow ",62000,Blue,Petrol,17000,2002,FirstOwner,,
36519,"Hero Honda Passion Pro","Bangalore ",13000,Black,Petrol,44999,2013,FirstOwner,,
36520,"Bajaj Discover 135cc Dtsi","Bangalore ",26000,MehroonNBlack,Petrol,28000,2009,SecondOwner,,
36521,"Bajaj Pulsar 150cc Dtsi","Bangalore ",26900,Blue,Petrol,41500,2011,FirstOwner,,
36522,"Hero Honda Passion Plus","Lucknow ",50000,BlackAndRed,Petrol,25000,2006,SecondOwner,,
36523,"Hero Honda Karizma Zmr Pgm Fi","Hyderabad ",48000,White,Petrol,54000,2012,SecondOwner,,
36524,"Honda CB Twister Self Disc Alloy","Chennai ",24700,Red,Petrol,21500,2010,FirstOwner,,
36525,"TVS Apache RTR 160","Mumbai ",22000,Red,Petrol,25000,2008,ThirdOwner,,
36526,"Yamaha FZ S","Mumbai ",22000,BlackAndSilver,Petrol,39000,2009,FirstOwner,,
36527,"Hero Honda Karizma R","Kharghar ",15000,Silver,Petrol,34000,2009,FirstOwner,,
36528,"Bajaj Pulsar 150cc Dtsi","Mumbai ",24000,Black,Petrol,14999,2004,FirstOwner,,
36529,"Bajaj Avenger 220","Kharghar ",9200,Black,Petrol,64000,2011,FirstOwner,,
36530,"Hero Honda Ambition Drum Kick","Thane ",15000,Black,Petrol,14500,2008,FirstOwner,,
36531,"Yamaha SZ RR","Thane ",31000,BLACKANDWHITE,Petrol,26000,2012,FirstOwner,,
36532,"Bajaj Pulsar 150cc Dtsi","Pune ",27000,Black,Petrol,38000,2010,FirstOwner,,
36533,"Bajaj Pulsar 135","Pune ",56000,Red,Petrol,24500,2010,FirstOwner,,
36534,"Bajaj Discover 100","Pune ",25000,Red,Petrol,29999,2012,FirstOwner,,
36535,"Bajaj CT 100 Alloy","Pune ",20000,Grey,Petrol,18000,2006,SecondOwner,,
36536,"Hero Honda Cbz Xtreme Self Start","Pune ",19500,BlackRed,Petrol,43000,2010,FirstOwner,,
36537,"Hero Motocorp Karizma ZMR 223","Pune ",27000,Black,Petrol,89000,2013,FirstOwner,,
36538,"Hero Honda Cbz Xtreme Self Start","Pune ",30000,Black,Petrol,48000,2011,FirstOwner,,
36539,"Hero Honda Splendor Plus","Pune ",40000,Black,Petrol,34999,2007,SecondOwner,,
36540,"Royal Enfield Classic 350","Kolkata ",3700,Black,Petrol,130000,2015,FirstOwner,,
36541,"TVS Apache RTR 160","Kolkata ",38000,Black,Petrol,47000,2010,FirstOwner,,
36542,"TVS Apache RTR 160","Kolkata ",16000,GreenAndBlack,Petrol,58000,2014,FirstOwner,,
36543,"Mahindra Centuro NXT","Kolkata ",12000,Black,Petrol,39999,2014,FirstOwner,,
36544,"Yamaha FZS FI Version 2.0","Kolkata ",22000,LightingBlue,Petrol,37500,2010,SecondOwner,,
36545,"Bajaj Pulsar 150 NS",K.,30000,Black,Petrol,14000,2003,FirstOwner,,
36546,"Bajaj CT 100 Spoke","Hyderabad ",85000,BlackNRed,Petrol,17000,2006,SecondOwner,,
36547,"Bajaj Pulsar 180cc Dtsi","Hyderabad ",40000,Blue,Petrol,26000,2009,SecondOwner,,
36548,"Bajaj Avenger 220","Hyderabad ",30000,Red,Petrol,45000,2009,FirstOwner,,
36549,"Bajaj Pulsar 200 NS","Hyderabad ",19000,Red,Petrol,54000,2012,SecondOwner,,
36550,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",50000,Red,Petrol,40000,2010,FirstOwner,,
36551,"Bajaj Avenger 220",K.,17000,Black,Petrol,49000,2011,FirstOwner,,
36552,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",50000,Red,Petrol,24500,2009,ThirdOwner,,
36553,"Honda Stunner CBF Self Disc Alloy","Chittoor ",2345,Red,Diesel,5000,2015,FirstOwner,,
36554,"Hero Honda Passion Plus","Hyderabad ",35000,RedAndBlack,Petrol,36500,2010,SecondOwner,,
36555,"Hero Honda Cbz Xtreme Self Start","Hyderabad ",60000,Black,Petrol,25000,2009,SecondOwner,,
36556,"Hero Honda CBZ Disc","Hyderabad ",74000,Red,Petrol,24000,2008,FirstOwner,,
36557,"Honda Stunner CBF Self Disc Alloy","Hyderabad ",15000,Black,Petrol,32000,2012,FirstOwner,,
36558,"Hero Honda Splendor Plus","Hyderabad ",77500,Blue,Petrol,24000,2003,SecondOwner,,
36559,"Hero Honda Karizma Zmr Pgm Fi",K.,30000,Yellow,Petrol,59999,2010,SecondOwner,,
36560,"Hero Honda Passion Pro","Hyderabad ",10000,Blue,Petrol,35999,2012,FirstOwner,,
36561,"Hero Honda CD100	 STD","Hyderabad ",50000,LightGreen,Petrol,10000,1988,ThirdOwner,,
36562,"Honda Unicorn Alloy","Hyderabad ",50000,Black,Petrol,49000,2011,FirstOwner,,
36563,"Honda Shine Self Drum Alloy","Hyderabad ",60000,Black,Petrol,27000,2009,SecondOwner,,
36564,"Honda CB Trigger CBS","Hyderabad ",9000,Mahroon,Petrol,69000,2014,FirstOwner,,
36565,"Honda Shine Self Disc Alloy","Hyderabad ",7000,Gray,Petrol,47000,2013,FirstOwner,,
36566,"Royal Enfield Classic 500","Hyderabad ",6000,BattleGreen,Petrol,150000,2014,FirstOwner,,
36567,"Royal Enfield Bullet 350 Twinspark","Hyderabad ",150000,Golden,Petrol,89000,1989,SecondOwner,,
36568,"Ideal Jawa Yezdi 250","Hyderabad ",80000,MatBlack,Petrol,54999,1982,FirstOwner,,
36569,"Yamaha RX 100 STD","Hyderabad ",28000,Mahroon,Petrol,34000,1998,SecondOwner,,
36570,"Yamaha FZ16",K.,44000,Black,Petrol,17000,2011,SecondOwner,,
36571,"Yamaha FZ16","Coimbatore ",35000,SilverRed,Petrol,33999,2009,SecondOwner,,
36572,"Yamaha Fazer Sport","Hyderabad ",46000,Red,Petrol,42000,2011,FirstOwner,,
